index,tag,distCum,time,x,y,lon,lat,distance,flightAngle,utmX,utmY,mapDist,acousticAntropy,visualAntropy,x_utm,y_utm,polygon,azimuth,pool_file
4392,7582,38.7486120646768,738609.908356215,255491.495900134,782281.875405435,35.5906251126922,33.1352543526517,31.4744495623714,104.196736220381,741668.877053029,3669269.08960913,5.09076603614936,7.940013246,6.08429038206962,741668.8767294569,3669269.107420919,"POLYGON ((35.59075512615662 33.13528258071066, 35.59081746151269 33.13526937553015, 35.5907860706766 33.135164485122, 35.59060941737997 33.13520190741914, 35.59054708203254 33.13521511249472, 35.59057847261036 33.13532000297548, 35.59075512615662 33.13528258071066))",104.13264207398419,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
4393,7582,53.7486120646768,738609.908469022,255522.045818791,782274.302859936,35.5909522028539,33.1351850615195,24.575343746293,111.898826241538,741699.588486188,3669262.15954363,8.74827662804482,7.659177818,4.3776117465249,741699.5881624188,3669262.1773579908,"POLYGON ((35.5910855317939 33.13519843202895, 35.59114521336048 33.13517834276735, 35.59109745802444 33.13507791773188, 35.59092832527683 33.13513484896259, 35.59086864368237 33.13515493812127, 35.59091639881139 33.1352553632542, 35.5910855317939 33.13519843202895))",111.80550430071588,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
4394,7582,68.7486120646768,738609.908522388,255544.896295274,782265.258345313,35.5911967231825,33.1351027542032,5.24775451954394,255.326258205401,741722.630936149,3669253.59536715,4.06493679463317,8.379103403,4.6687901521285,741722.630612218,3669253.6131834416,"POLYGON ((35.59109885950618 33.13502540654009, 35.59103665660874 33.13501176701183, 35.59100423327609 33.13511643483784, 35.59118051160836 33.13515508813332, 35.59124271462588 33.13516872758332, 35.59127513768573 33.1350640597089, 35.59109885950618 33.13502540654009))",-104.60768119164089,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
4395,7582,83.7486120646768,738609.908538314,255539.823089399,782263.91614203,35.5911423030127,33.1350908212916,3.01037738301308,255.969788405474,741717.585626301,3669252.14628886,2.8852105222428,8.379103403,4.6687901521285,741717.585302409,3669252.1641047257,"POLYGON ((35.59104341718355 33.13501439941074, 35.5909810368542 33.13500134609526, 35.59095000704481 33.13510631249668, 35.59112678820167 33.13514330450853, 35.59118916864958 33.13515635774468, 35.59122019818328 33.13505139129744, 35.59104341718355 33.13501439941074))",-103.96680834924733,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
4396,7582,98.7486120646768,738609.90854775,255536.904411139,782263.178789198,35.5911109958057,33.1350842701802,2.47522809001099,256.296204241622,741714.68226466,3669251.34745035,5.32403066184215,8.379103403,4.6687901521285,741714.6819407892,3669251.3652659673,"POLYGON ((35.59101159625438 33.13500832152496, 35.59094912891221 33.13499556616993, 35.59091880740336 33.13510067899397, 35.59109583514567 33.13513682660797, 35.59115830260561 33.13514958188311, 35.59118862383735 33.13504446901462, 35.59101159625438 33.13500832152496))",-103.64175274496534,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
4397,7582,113.748612064677,738609.908555633,255534.501179734,782262.586140133,35.5910852181189,33.1350790066048,2.47522809009499,256.296205032418,741712.291340333,3669250.70417466,7.63739575456974,8.379103403,4.6687901521285,741712.2910164782,3669250.7219900684,"POLYGON ((35.59098581857207 33.13500305795029, 35.59092335123244 33.13499030259604, 35.59089302972728 33.13509541542214, 35.59107005746071 33.13513156303359, 35.5911325249181 33.13514431830796, 35.59116284614615 33.13503920543742, 35.59098581857207 33.13500305795029))",-103.64175168578771,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
4398,7582,128.748612064677,738609.908563516,255532.09794833,782261.993491068,35.5910594404321,33.1350737430295,2.47522809001099,256.296205807278,741709.900415735,3669250.06089958,7.61146663305492,7.659177818,4.3776117465249,741709.9000918965,3669250.078714785,"POLYGON ((35.59096004089021 33.13499779437532, 35.59089757355323 33.13498503902157, 35.59086725205111 33.1350901518496, 35.59104427977543 33.13512629945927, 35.59110674723019 33.13513905473312, 35.59113706845519 33.13503394186064, 35.59096004089021 33.13499779437532))",-103.64175091668113,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
4399,7582,143.748612064677,738609.908571399,255529.694716925,782261.400842003,35.5910336627453,33.1350684794542,2.47522809001099,256.296206618725,741707.509490867,3669249.41762509,6.30979030878909,7.659177818,4.3776117465249,741707.5091670449,3669249.4354401045,"POLYGON ((35.59093426320864 33.13499253080003, 35.59087179587435 33.13497977544663, 35.59084147437486 33.13508488827649, 35.59101850208995 33.13512103588489, 35.59108096954201 33.13513379115842, 35.59111129076439 33.1350286782841, 35.59093426320864 33.13499253080003))",-103.64175034010955,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
4400,7582,158.748612064677,738609.908579282,255527.291485521,782260.808192938,35.5910078850585,33.1350632158788,2.47522809001099,256.296207400092,741705.11856573,3669248.77435121,5.82693085283082,7.659177818,4.3776117465249,741705.1182419234,3669248.792166015,"POLYGON ((35.59090848552636 33.13498726722533, 35.59084601819463 33.13497451187268, 35.59081569669878 33.13507962470459, 35.59099272440497 33.13511577231051, 35.59105519185447 33.13512852758328, 35.59108551307321 33.13502341470691, 35.59090848552636 33.13498726722533))",-103.64174930629639,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
4401,7582,173.748612064677,738609.908587165,255524.888254116,782260.215543873,35.5909821073717,33.1350579523035,2.47522809003886,256.296208211539,741702.727640322,3669248.13107794,6.35243528847465,7.659177818,4.3776117465249,741702.7273165307,3669248.1488925414,"POLYGON ((35.59088270784445 33.13498200365041, 35.59082024051535 33.13496924829828, 35.59078991902262 33.13507436113214, 35.59096694671972 33.13511050873618, 35.5910294141666 33.13512326400843, 35.59105973538222 33.1350181511301, 35.59088270784445 33.13498200365041))",-103.64174850958847,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
