index,tag,distCum,time,x,y,lon,lat,distance,flightAngle,utmX,utmY,mapDist,acousticAntropy,visualAntropy,x_utm,y_utm,polygon,azimuth,pool_file
2950,7550,135.901016428396,738615.93273,256698.696289509,776425.49243157,35.6033234932487,33.0824108224091,16.5164979611942,318.013640016432,742999.3465519,3663437.66841113,4.95304984445671,9.148104811,5.96033065855061,742999.3462205859,3663437.686324618,"POLYGON ((35.6031968243293 33.08244811688698, 35.60315373733626 33.08248823128408, 35.60324903797676 33.08256077684846, 35.60337114357072 33.08244709513551, 35.60341423044088 33.08240698066879, 35.60331892984829 33.08233443522776, 35.6031968243293 33.08244811688698))",-42.1208725867978,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0636.json
2951,7550,150.901016428396,738615.932746878,256687.572338228,776437.701133909,35.6032048500774,33.0825212805092,16.5164979610417,318.013675799321,742987.965030495,3663449.64419543,11.6404366364195,9.148104811,5.96033065855061,742987.9646992523,3663449.66210797,"POLYGON ((35.60307818102434 33.08255857505117, 35.60303509400458 33.0825986894732, 35.60313039482504 33.08267123499063, 35.6032525004894 33.08255755321214, 35.60329558738631 33.08251743872053, 35.60320028661374 33.08244489332643, 35.60307818102434 33.08255857505117))",-42.12083644933583,
2952,7550,165.901016428396,738615.932763757,256676.448386947,776449.909836248,35.6030862069062,33.0826317386092,16.5164979611746,318.013711579075,742976.583536385,3663461.61999151,4.40079926613049,9.43252972,6.00977478261908,742976.5832052241,3663461.6379031045,"POLYGON ((35.60295953771948 33.08266903321525, 35.60291645067293 33.08270914766214, 35.60301175167333 33.08278169313269, 35.60313385740817 33.08266801128871, 35.60317694433185 33.0826278967722, 35.60308164337936 33.08255535142502, 35.60295953771948 33.08266903321525))",-42.12080034068536,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
2953,7550,180.901016428396,738615.932780635,256665.324435667,776462.118538587,35.6029675637349,33.0827421967092,16.5164979611082,318.013747360842,742965.202069571,3663473.59579939,3.24664595022976,9.481151825,6.422205916512,742965.2017384813,3663473.613710029,"POLYGON ((35.60284089441456 33.08277949137941, 35.60279780734128 33.08281960585123, 35.6028931085217 33.08289215127479, 35.60301521432687 33.08277846936522, 35.60305830127729 33.08273835482379, 35.60296300014478 33.08266580952358, 35.60284089441456 33.08277949137941))",-42.12076417840349,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
2954,7550,195.901016428396,738615.932797513,256654.200484386,776474.327240926,35.6028489205636,33.0828526548093,16.5164979612138,318.013783138653,742953.820630051,3663485.57161906,10.2865864509741,9.508998912,5.9681828140098,742953.8202990331,3663485.589528759,"POLYGON ((35.60272225110961 33.08288994954361, 35.60267916400959 33.08293006404033, 35.60277446536997 33.08300260941696, 35.60289657124556 33.08288892744185, 35.60293965822272 33.08284881287555, 35.60284435691024 33.08277626762225, 35.60272225110961 33.08288994954361))",-42.12072804303149,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
2955,7550,210.901016428396,738615.932814391,256643.076533105,776486.535943265,35.6027302773924,33.0829631129093,16.5164979610886,318.013818923654,742942.439217826,3663497.54745052,6.95689318307553,8.848867317,5.85829508268327,742942.4388868898,3663497.5653592683,"POLYGON ((35.60260360780474 33.0830004077077, 35.60256052067796 33.0830405222293, 35.60265582221829 33.08311306755903, 35.60277792816434 33.08299938551839, 35.60282101516825 33.08295927092718, 35.60272571367583 33.08288672572082, 35.60260360780474 33.0830004077077))",-42.12069193482732,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
2956,7550,225.901016428396,738615.932831269,256631.952581824,776498.744645604,35.6026116342211,33.0830735710093,16.5164979612138,318.01385470187,742931.057832897,3663509.52329378,3.87513918639402,9.11956555,5.12138121125952,742931.0575020318,3663509.541201571,"POLYGON ((35.60248496449979 33.08311086587182, 35.60244187734627 33.0831509804183, 35.60253717906657 33.08322352570109, 35.60265928508302 33.08310984359493, 35.60270237211368 33.08306972897882, 35.60260707044128 33.08299718381938, 35.60248496449979 33.08311086587182))",-42.12065579752058,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
2957,7550,240.901016428396,738615.932848148,256620.828630543,776510.953347943,35.6024929910498,33.0831840291093,16.5164979611082,318.013890487163,742919.676475262,3663521.49914883,9.27798016441107,9.226301258,6.68375683186035,742919.6761444695,3663521.5170556665,"POLYGON ((35.60236632119488 33.08322132403603, 35.60232323401464 33.08326143860747, 35.602418535915 33.08333398384323, 35.60254064200175 33.08322030167142, 35.60258372905911 33.08318018703039, 35.60248842720667 33.08310764191796, 35.60236632119488 33.08322132403603))",-42.120619609933186,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
2958,7550,255.901016428396,738615.932865026,256609.704679262,776523.162050281,35.6023743478786,33.0832944872094,17.0418724367702,318.134115843801,742908.295144924,3663533.47501567,6.50361938680586,9.585702085,5.85707091393611,742908.2948142119,3663533.492921566,"POLYGON ((35.60224777114644 33.08333200591954, 35.60220478404131 33.08337219655431, 35.60230026676986 33.08344457320297, 35.60242208924417 33.08333067547797, 35.60246507622619 33.08329048477384, 35.6023695935468 33.08321810824841, 35.60224777114644 33.08333200591954))",-42.00033450801337,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
2959,7550,270.901016428396,738615.932878835,256598.253483203,776535.783283382,35.6022522147589,33.0834086753056,17.197223433235,318.168281927838,742896.577732583,3663545.85649734,6.25332915563096,8.310172437,5.82769191540911,742896.5774019428,3663545.874402256,"POLYGON ((35.60212566447215 33.08344625758025, 35.60208270579954 33.08348646980063, 35.60217823993533 33.08355879848301, 35.60229998182795 33.08344483959103, 35.60234294037736 33.08340462730133, 35.60224740629108 33.08333229874214, 35.60212566447215 33.08344625758025))",-41.96615070343806,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
