index,tag,distCum,time,x,y,lon,lat,distance,flightAngle,utmX,utmY,mapDist,acousticAntropy,visualAntropy,x_utm,y_utm,polygon,azimuth,pool_file
3127,7551,7.77106237219747,738615.949854364,256424.010566163,776883.67274876,35.6004000866745,33.086551295273,12.5017830783529,352.293927115827,742715.00890152,3663890.10986888,4.15620607803391,7.972703985,5.13075443154781,742715.0085720413,3663890.127758959,"POLYGON ((35.60032055494683 33.08664228860071, 35.60031190016446 33.08669587782695, 35.60043921932952 33.08671044912153, 35.60046374615188 33.08655858089669, 35.60047240083361 33.08650499166404, 35.60034508196429 33.08649042038861, 35.60032055494683 33.08664228860071))",-7.742089482891686,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0593.json
3128,7551,22.7710623721975,738615.949890519,256422.279686351,776896.054131365,35.6003820480605,33.0866629885374,12.3608336920028,317.136065276352,742713.017619412,3663902.45580287,9.20364164571479,7.972703985,5.13075443154781,742713.017289941,3663902.473692809,"POLYGON ((35.60025470902686 33.08669864466096, 35.60021089480799 33.0867381986154, 35.60030486857745 33.08681196501256, 35.60042903495049 33.08669987168016, 35.60047284904836 33.08666031765447, 35.60037887531762 33.08658655138146, 35.60025470902686 33.08669864466096))",-42.99879654513623,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0593.json
3129,7551,37.7710623721975,738615.949919585,256413.815770407,776905.062590526,35.6002917580331,33.086744499411,11.7097113825938,294.884542759843,742704.363694719,3663911.28702201,7.50911673133628,8.283488465,4.67429162009287,742704.3633653079,3663911.304911222,"POLYGON ((35.60015785752652 33.08673697081817, 35.60009952837951 33.0867596397646, 35.6001533861231 33.08685784374872, 35.60031868698806 33.08679360136036, 35.60037701609345 33.08677093231302, 35.60032315816744 33.08667272843409, 35.60015785752652 33.08673697081817))",-65.21852861088176,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0593.json
3130,7551,52.7710623721975,738615.94994183,256403.165937823,776909.93069145,35.6001778880746,33.0867887537594,17.0743969031356,292.014442381826,742693.610723584,3663915.93161861,5.62542896174959,8.198537569,3.86071821286649,742693.6103942503,3663915.949506924,"POLYGON ((35.60004460075107 33.08677560871001, 35.59998500023993 33.08679579870322, 35.60003296840916 33.08689614313711, 35.60020187224966 33.08683892593707, 35.60026147273239 33.08681873584117, 35.6002135043576 33.08671839150495, 35.60004460075107 33.08677560871001))",-68.07937453184249,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0593.json
3131,7551,67.7710623721975,738615.949987491,256387.302069851,776916.24517659,35.6000082306674,33.0868462262226,23.4727012176585,290.924837145018,742677.612919173,3663921.9131036,8.19434859808624,8.142602448,5.09353491913233,742677.6125899431,3663921.9309905567,"POLYGON ((35.59987526310654 33.08683095725202, 35.5998152187481 33.08685019283919, 35.59986091942953 33.08695128447881, 35.6000310811011 33.08689677200454, 35.60009112543623 33.08687753631415, 35.60004542454097 33.08677644476907, 35.59987526310654 33.08683095725202))",-69.16521577765315,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0593.json
3132,7551,82.7710623721975,738615.950055166,256365.332946334,776924.511089384,35.5997732604496,33.0869215004716,4.46232834184767,279.748936186039,742655.468379624,3663929.71782387,4.60361273663917,7.803238232,4.28794204769566,742655.4680505364,3663929.7357089617,"POLYGON ((35.59964629569164 33.08688490994221, 35.59958296952525 33.08689402577694, 35.59960462728496 33.08700064266353, 35.59978408944018 33.0869748088933, 35.59984741563608 33.08696569295455, 35.59982575759742 33.08685907612369, 35.59964629569164 33.08688490994221))",-80.2960940182877,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0593.json
3133,7551,97.7710623721975,738615.950077128,256360.931663753,776925.246674779,35.5997261494661,33.0869282821732,9.03215895276849,279.068316705367,742651.051302214,3663930.36094395,1.83674263725166,7.803238232,4.28794204769566,742651.0509731567,3663930.3788286624,"POLYGON ((35.59959970760537 33.08689043026046, 35.59953625780155 33.08689891504268, 35.59955641628057 33.08700574008072, 35.5997362288169 33.0869816946717, 35.59979967865338 33.08697320978566, 35.59977951989272 33.08686638480069, 35.59959970760537 33.08689043026046))",-80.97367876472983,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0593.json
3134,7551,112.771062372197,738615.950093217,256352.006083703,776926.630118354,35.5996306063606,33.0869410586938,13.6645018000761,278.094634103355,742642.095967025,3663931.55686105,7.04773152198978,8.336837315,4.48257944340645,742642.0956380325,3663931.5747450013,"POLYGON ((35.59950494323537 33.08690141158897, 35.59944133199279 33.0869089915952, 35.59945934086779 33.08701608842094, 35.59963961091009 33.08699460708772, 35.59970322218981 33.08698702697809, 35.59968521302959 33.08687993020147, 35.59950494323537 33.08690141158897))",-81.94297945901567,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0593.json
3135,7551,127.771062372197,738615.950108532,256338.469348495,776928.494363331,35.5994856940896,33.086958326742,15.9282346568472,265.261495506781,742628.519025214,3663933.13669194,8.92923593325824,8.336837315,4.48257944340645,742628.5186963108,3663933.1545747383,"POLYGON ((35.59937355382031 33.086896272544, 35.59930952597279 33.08689182572206, 35.59929896098679 33.08699962395917, 35.59948041170568 33.08701222586257, 35.59954443964352 33.08701667259183, 35.59955500432872 33.08690887434882, 35.59937355382031 33.086896272544))",-94.71629286749263,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0593.json
3136,7551,142.771062372197,738615.950188288,256322.600086585,776927.124989125,35.5993156685559,33.0869465183302,16.8777956050581,265.554192017043,742612.677357245,3663931.43361854,8.03022873735077,8.273745321,3.69891209983732,742612.6770284555,3663931.451499983,"POLYGON ((35.59920315492711 33.08688494493163, 35.59913910104932 33.08688077223, 35.59912918733144 33.0869886143061, 35.59931071180635 33.08700043936979, 35.5993747657734 33.08700461197838, 35.59938467919017 33.08689676989768, 35.59920315492711 33.08688494493163))",-94.4249570203498,
