index,tag,distCum,time,x,y,lon,lat,distance,flightAngle,utmX,utmY,mapDist,acousticAntropy,visualAntropy,x_utm,y_utm,polygon,azimuth,pool_file
3649,7553,8.6066151382096,738616.004930069,256626.353750791,776470.148819268,35.6025505102672,33.0828159342435,7.11282709866242,231.269855313254,742926.059813682,3663480.80767807,8.7217561866179,8.596000399,5.06805826867065,742926.0594828567,3663480.82558538,"POLYGON ((35.60249851020247 33.08271179092045, 35.60244830237607 33.08267805143483, 35.60236814652601 33.08276258611605, 35.60251043235434 33.0828582016225, 35.60256064031005 33.08289194107596, 35.60264079607595 33.08280740627567, 35.60249851020247 33.08271179092045))",-128.59821220861997,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
3650,7553,23.6066151382096,738616.005192132,256620.811658721,776465.690397481,35.602490972527,33.0827759251764,6.02813289237217,92.5354758387193,742920.611007712,3663476.23242461,1.67341483232273,8.596000399,5.06805826867065,742920.6106769291,3663476.25033145,"POLYGON ((35.60261150302215 33.08282558780997, 35.60267568302127 33.08282320648905, 35.60267002562004 33.08271514704031, 35.60248814393984 33.08272189544216, 35.60242396400243 33.08272427666304, 35.60242962110447 33.08283233613766, 35.60261150302215 33.08282558780997))",92.52355132431994,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
3651,7553,38.6066151382096,738616.005336353,256626.834908626,776465.447813978,35.6025554726176,33.0827735320418,30.3267152612647,86.9105006789586,742926.639818982,3663476.11642444,7.51764340194182,8.963561261,6.63424930894627,742926.6394881533,3663476.1343317917,"POLYGON ((35.60266967302196 33.08283285675485, 35.60273382284043 33.08283575779375, 35.60274071488089 33.08272774916976, 35.60255891874851 33.08271952772913, 35.60249476901429 33.08271662659562, 35.60248787667174 33.08282463522099, 35.60266967302196 33.08283285675485))",86.92502122947982,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
3652,7553,53.6066151382096,738616.005548262,256657.111572579,776467.18944493,35.6028798111722,33.0827881995405,10.5108715037675,117.701540736343,742956.882203308,3663478.49457356,7.67497700522487,9.481151825,6.422205916512,742956.8818722713,3663478.51248351,"POLYGON ((35.6030139830245 33.08279019508875, 35.60307091969439 33.08276514701176, 35.60301141232419 33.08266928305275, 35.60285005756226 33.08274026751527, 35.60279312083821 33.08276531549365, 35.60285262805054 33.08286117956418, 35.6030139830245 33.08279019508875))",117.59037612188202,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
3653,7553,68.6066151382096,738616.005685735,256666.445570808,776462.356754495,35.6029795832627,33.0827443070414,8.78127630715622,99.1116813401046,742966.318497826,3663473.85770113,3.48052909445094,9.481151825,6.422205916512,742966.3181667264,3663473.875611873,"POLYGON ((35.6031060530646 33.0827820785409, 35.60316949213887 33.08277355336829, 35.60314923864008 33.08266674135405, 35.60296945662454 33.08269090101368, 35.60290601758273 33.08269942608248, 35.6029262708001 33.08280623814995, 35.6031060530646 33.0827820785409))",99.06948756163172,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
3654,7553,83.6066151382096,738616.005728156,256675.122254688,776461.005469761,35.6030724569064,33.0827318264267,5.98724640415058,316.687375824727,742975.024252807,3663472.6886875,6.24988876873205,8.818492069,5.96501473462644,742975.0239216451,3663472.7065989864,"POLYGON ((35.60294479572879 33.08276664181017, 35.60290061681254 33.08280590558505, 35.60299389695243 33.0828802893511, 35.60311909698336 33.08276901825392, 35.60316327577966 33.08272975440703, 35.60306999567381 33.08265537076545, 35.60294479572879 33.08276664181017))",-43.44763432495378,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
3655,7553,98.6066151382096,738616.005771012,256670.988402545,776465.336565,35.6030283588413,33.0827710184559,9.95951790954928,310.552459721336,742970.799046639,3663476.93322699,6.45093777740013,9.481151825,6.422205916512,742970.7987155125,3663476.951138115,"POLYGON ((35.60289700971987 33.08279415181295, 35.60284810043908 33.08282921707345, 35.60293140606591 33.08291156531052, 35.60307001168565 33.08281219251972, 35.60311892086321 33.08277712717678, 35.60303561520578 33.08269477906596, 35.60289700971987 33.08279415181295))",-49.58109098333475,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
3656,7553,113.60661513821,738616.005793944,256663.381521471,776471.765200728,35.6029471492597,33.0828292413897,12.2332144505201,308.854454171097,742963.05645048,3663483.20246509,6.60169973323339,9.481151825,6.422205916512,742963.0561194004,3663483.220375565,"POLYGON ((35.60281504409075 33.08284909095647, 35.6027649230663 33.08288292186921, 35.60284529626473 33.08296731026084, 35.60298733589626 33.08287143553149, 35.60303745682298 33.08283760453369, 35.60295708357619 33.08275321626777, 35.60281504409075 33.08284909095647))",-51.277605469773036,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
3657,7553,128.60661513821,738616.005805594,256653.808359375,776479.381374523,35.6028449287186,33.082898238811,16.9809426059068,305.986203803974,742953.322468782,3663490.61800794,6.11068029102656,8.848867317,5.85829508268327,742953.322137765,3663490.635917601,"POLYGON ((35.60271181013697 33.08291250547565, 35.60265974328822 33.08294418535854, 35.60273500626803 33.08303184986073, 35.60288256025636 33.08294207100959, 35.60293462701743 33.08291039103752, 35.60285936395971 33.08282272665916, 35.60271181013697 33.08291250547565))",-54.14228911345994,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
3658,7553,143.60661513821,738616.005839306,256640.008099652,776489.276082369,35.602697527532,33.0829879246604,20.683173591964,305.424359582222,742939.313163682,3663500.22340327,8.12362211624635,6.67424679,6.22427500812406,742939.3128327592,3663500.2413117527,"POLYGON ((35.60256424926624 33.08300109340242, 35.60251181640562 33.083032342606, 35.60258605628094 33.08312062327028, 35.60273464751953 33.08303206494038, 35.60278708029453 33.08300081564686, 35.60271284033558 33.08291253510588, 35.60256424926624 33.08300109340242))",-54.7032825956678,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
3659,7553,158.60661513821,738616.005886393,256623.081881045,776501.162915147,35.6025167274675,33.0830956789243,26.0566995868109,307.204383485694,742922.135800285,3663511.75538048,4.03160874221398,9.226301258,6.68375683186035,742922.1354694844,3663511.7732875175,"POLYGON ((35.60238399837393 33.08311232156226, 35.60233274206782 33.08314492488853, 35.60241019908216 33.08323122448731, 35.60255545601812 33.08313882867049, 35.60260671223217 33.08310622525673, 35.60252925515238 33.08301992578274, 35.60238399837393 33.08311232156226))",-52.925782782639246,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
3660,7553,173.60661513821,738616.005938504,256602.2329925,776516.792228625,35.6022940661935,33.083237310312,10.9227348348242,307.670124407728,742900.956797599,3663526.94766769,3.7708266815505,9.585702085,5.85707091393611,742900.9564669324,3663526.9655729407,"POLYGON ((35.60216150175355 33.08325485953857, 35.60211056146666 33.08328781210732, 35.6021888483186 33.08337357948745, 35.6023332096612 33.0832801939486, 35.6023841498544 33.08324724129304, 35.60230586294182 33.08316147403799, 35.60216150175355 33.08325485953857))",-52.46061965670054,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
3661,7553,188.60661513821,738616.005963819,256593.546817195,776523.414652264,35.6022013041533,33.0832973169307,10.7726244831778,318.505965677575,742892.130758763,3663533.38802279,5.75802681879127,8.910396875,5.95619065145684,742892.1304281612,3663533.4059273093,"POLYGON ((35.60207501947583 33.08333552677087, 35.60203234327622 33.08337595154877, 35.60212838227318 33.08344780472751, 35.60224932365159 33.08333324346432, 35.60229199972731 33.08329281861774, 35.60219596078338 33.08322096556186, 35.60207501947583 33.08333552677087))",-41.628285796006324,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
3662,7553,203.60661513821,738616.005982408,256586.360158943,776531.439699393,35.6021246590213,33.0833699187479,13.0103640038234,323.399332000053,742884.774866237,3663541.26262536,7.43296974068462,9.057534695,4.95757403422446,742884.7745356822,3663541.2805292564,"POLYGON ((35.60200271082399 33.08341706631787, 35.60196429050423 33.08346041101223, 35.60206726657554 33.08352509856932, 35.60217614703746 33.08340226247191, 35.60221456722525 33.08335891771818, 35.60211159125686 33.08329423027713, 35.60200271082399 33.08341706631787))",-36.73020979591785,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
3663,7553,218.60661513821,738616.006008408,256578.539895846,776541.837442254,35.6020413239832,33.0834639351354,13.5164640386397,326.007153617279,742876.735450991,3663551.49678797,5.95044197822113,8.853610214,6.48988384243915,742876.7351204827,3663551.5146911996,"POLYGON ((35.60192205451742 33.08351571201395, 35.60188602039209 33.08356048559665, 35.60199239126097 33.08362115548935, 35.60209450938805 33.0834942700284, 35.60213054337868 33.08344949639149, 35.60202417263817 33.08338882660977, 35.60192205451742 33.08351571201395))",-34.118321884007706,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
3664,7553,233.60661513821,738616.006055562,256570.916134804,776552.998672817,35.6019601243205,33.0835648286029,12.4327933852209,331.598626264601,742868.876504831,3663562.49862611,4.64396078095155,8.536062256,5.53562867660612,742868.8761743781,3663562.516528698,"POLYGON ((35.60184743036069 33.08362616230654, 35.60181676175579 33.08367368402409, 35.60192966164612 33.08372532002524, 35.60201657421534 33.08359064655392, 35.60204724268345 33.08354312479333, 35.60193434297229 33.08349148888932, 35.60184743036069 33.08362616230654))",-28.5146738108504,
3665,7553,248.60661513821,738616.006085126,256564.939599792,776563.900754297,35.6018965561502,33.0836633292129,12.2637411828994,333.075814203358,742862.670353756,3663573.27591722,9.63809949839404,9.107731995,6.16772502793306,742862.6700233428,3663573.293819294,"POLYGON ((35.60178578292211 33.0837270946321, 35.60175658365059 33.08377526781877, 35.60187103140197 33.08382442987723, 35.60195377997037 33.08368791019382, 35.60198297910542 33.08363973696704, 35.60186853154556 33.08359057500142, 35.60178578292211 33.0837270946321))",-27.03352508888793,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0592.json
3666,7553,263.60661513821,738616.006110674,256559.324264529,776574.803385066,35.6018368564936,33.0837618224319,23.1695664580254,340.58374607073,742856.825425834,3663584.06135128,0.930219904283205,8.204064111,5.81226816376321,742856.8250954608,3663584.079252877,"POLYGON ((35.60173696813502 33.08383726176309, 35.60171552201849 33.08388824148916, 35.60183663756561 33.08392434969434, 35.60189741418782 33.08377987649422, 35.6019188601751 33.08372889674249, 35.60179774487375 33.08369278860471, 35.60173696813502 33.08383726176309))",-19.5012010039426,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0592.json
3667,7553,278.60661513821,738616.006130419,256551.507031559,776596.614384093,35.6017540158227,33.0839587440146,16.6777039587278,353.143566970845,742848.549134042,3663605.70970104,7.55406245321741,8.224293637,3.7210430387971,742848.5488037204,3663605.72760197,"POLYGON ((35.60167610543591 33.08405072460762, 35.60166840014001 33.08410441639704, 35.60179595918163 33.08411738950318, 35.60181779523713 33.0839652305454, 35.6018255004352 33.08391153875075, 35.60169794169106 33.08389856566002, 35.60167610543591 33.08405072460762))",-6.888562024881597,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0592.json
