index,tag,distCum,time,x,y,lon,lat,distance,flightAngle,utmX,utmY,mapDist,acousticAntropy,visualAntropy,x_utm,y_utm,polygon,azimuth,pool_file
3826,7554,147.978238710881,738615.926596516,256711.936444295,776515.790271909,35.6034689725152,33.0832245224129,22.5498623808393,294.205158031855,743010.689752781,3663528.25151382,5.29741096433743,7.608202506,2.45603206931237,743010.6894213698,3663528.2694284557,"POLYGON ((35.6033351924592 33.08321566201897, 35.60327655151453 33.08323774893384, 35.60332902432346 33.08333648185732, 35.60349520900461 33.08327388883273, 35.60355384991076 33.08325180181649, 35.60350137691381 33.0831530689965, 35.6033351924592 33.08321566201897))",-65.89582033013255,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
3827,7554,162.978238710881,738615.926614152,256691.318039058,776524.92140869,35.6032485154304,33.0833075569112,22.5498623808332,294.205178263055,742989.87772067,3663536.94984961,5.46638245880334,8.233855083,2.87080183042534,742989.8773893996,3663536.9677624865,"POLYGON ((35.60311473524168 33.08329869655123, 35.60305609424391 33.0833207834861, 35.60310856715034 33.08341951640487, 35.60327475196856 33.08335692332869, 35.60333339292782 33.08333483629247, 35.60328091983337 33.08323610347716, 35.60311473524168 33.08329869655123))",-65.89579997569359,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
3828,7554,177.978238710881,738615.926631787,256670.699633822,776534.052545471,35.6030280583456,33.0833905914095,22.5498623808393,294.205198492286,742969.065728308,3663545.64822755,7.97472151079884,7.98058591,5.72782805936911,742969.0653971793,3663545.6661386606,"POLYGON ((35.60289427802415 33.08338173108351, 35.60283563697329 33.08340381803838, 35.60288810997726 33.08350255095246, 35.60305429493253 33.08343995782462, 35.60311293594488 33.0834178707684, 35.60306046275288 33.0833191379578, 35.60289427802415 33.08338173108351))",-65.89577961953933,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
3829,7554,192.978238710881,738615.926649423,256650.081228586,776543.183682251,35.6028076012608,33.0834736259078,22.5498623808332,294.20521872364,742948.253775698,3663554.34664764,4.58137056957306,7.907580961,5.5988293007243,742948.2534447093,3663554.364556982,"POLYGON ((35.60267382080664 33.08346476561576, 35.60261517970267 33.08348685259061, 35.60266765280412 33.0835855855, 35.60283383789646 33.0835229923206, 35.60289247896191 33.08350090524439, 35.60284000567244 33.08340217243848, 35.60267382080664 33.08346476561576))",-65.89575927212672,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
3830,7554,207.978238710881,738615.926667058,256629.46282335,776552.314819032,35.6025871441759,33.0835566604061,22.5498623808865,294.205238953024,742927.441862837,3663563.04510987,6.52872915342063,7.998734285,2.79683362454407,742927.4415319804,3663563.0630174493,"POLYGON ((35.602453363589 33.08354780014812, 35.60239472243195 33.08356988714299, 35.60244719563101 33.08366862004767, 35.60261338086036 33.08360602681653, 35.60267202197889 33.08358393972029, 35.60261954859182 33.08348520691911, 35.602453363589 33.08354780014812))",-65.89573888569967,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
3831,7554,222.978238710881,738615.926684694,256608.844418113,776561.445955813,35.6023666870911,33.0836396949045,22.5498623808127,294.205259181046,742906.629989727,3663571.74361424,6.79381385855648,7.764268437,6.01717598651444,742906.629659011,3663571.7615200724,"POLYGON ((35.60223290637148 33.08363083468045, 35.60217426516133 33.0836529216953, 35.60222673845786 33.08375165459527, 35.6023929238243 33.08368906131257, 35.60245156499594 33.08366697419635, 35.60239909151139 33.08356824139986, 35.60223290637148 33.08363083468045))",-65.89571855061553,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
3832,7554,237.978238710881,738615.926702329,256588.226012877,776570.577092593,35.6021462300063,33.0837227294028,24.8028452850537,295.273238930807,742885.818156368,3663580.44216077,4.65152905077695,7.961230175,5.19814405108631,742885.8178257927,3663580.460064832,"POLYGON ((35.60201227668573 33.0837159633851, 35.60195413305255 33.08373896389212, 35.60200877663608 33.08383685893598, 35.60217355188015 33.0837716768816, 35.60223169546996 33.08374867627397, 35.60217705170734 33.08365078133622, 35.60201227668573 33.0837159633851))",-64.83101556057886,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0637.json
3833,7554,252.978238710881,738615.926917586,256565.738199675,776581.04033261,35.6019058039551,33.0838178373982,27.7070430075548,296.389572421277,742863.108711828,3663590.43354933,9.41529587596112,8.204064111,5.81226816376321,742863.1083814038,3663590.4514514757,"POLYGON ((35.60177171963475 33.08381326319336, 35.60171411763719 33.0838372101879, 35.60177100990902 33.08393419318325, 35.60193425016999 33.08386632885149, 35.60199185211918 33.08384238175721, 35.60193495967786 33.08374539887057, 35.60177171963475 33.08381326319336))",-63.717952932560216,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0592.json
3834,7554,267.978238710881,738615.927386687,256540.849127312,776593.214662534,35.6016397277172,33.0839284538304,27.7070430075809,296.389601114565,742837.961786865,3663602.08559842,2.43373472234755,8.233596608,5.33187856566288,742837.9614566173,3663602.103498435,"POLYGON ((35.60150564322196 33.08392387967525, 35.60144804115797 33.08394782669745, 35.60150493356767 33.0840448096815, 35.60166817400103 33.08397694527807, 35.60172577601666 33.08395299815616, 35.60166888343745 33.08385601528077, 35.60150564322196 33.08392387967525))",-63.717924044019625,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0592.json
3835,7554,282.978238710881,738615.927855789,256515.960054948,776605.388992457,35.6013736514792,33.0840390702627,27.7070430075297,296.389629805593,742812.814925509,3663613.73770874,6.93770410156353,8.47589654,5.32379966803557,742812.8145954268,3663613.755606632,"POLYGON ((35.60123956680911 33.08403449615723, 35.60118196467866 33.08405844320703, 35.60123885722621 33.08415542617982, 35.60140209783196 33.08408756170474, 35.60145969991403 33.0840636145552, 35.60140280719698 33.08396663169109, 35.60123956680911 33.08403449615723))",-63.71789515731075,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0592.json
3836,7554,297.978238710881,738615.92832489,256491.070982584,776617.563322381,35.6011075752412,33.084149686695,50.9404878495159,302.885181517977,742787.668127758,3663625.38988029,9.07302756588881,8.113393301,6.29330774907158,742787.6677978421,3663625.4077760573,"POLYGON ((35.60097373379013 33.08415788049304, 35.60091970985011 33.08418714704177, 35.60098924038078 33.08427810538605, 35.60114234056522 33.08419516581676, 35.60119636442939 33.08416589917486, 35.60112683378972 33.08407494095096, 35.60097373379013 33.08415788049304))",-57.23800828662234,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0592.json
3837,7554,312.978238710881,738615.928420315,256448.12996062,776644.967736898,35.6006487707011,33.084398235591,7.76981596245541,352.79345135175,742744.147807622,3663651.89376962,5.41271360322455,7.096109238,7.1962514681009,742744.1474780003,3663651.9116617353,"POLYGON ((35.60057019062869 33.08448981181893, 35.60056209391117 33.08454346280745, 35.60068955666269 33.08455709486977, 35.60071250197098 33.08440505159934, 35.60072059858953 33.08435140060511, 35.60059313613478 33.08433776855975, 35.60057019062869 33.08448981181893))",-7.240283862766719,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0592.json
3838,7554,327.978238710881,738615.928517848,256447.121626203,776652.671846307,35.6006382826484,33.0844677326494,6.6077734181641,37.6376253804605,742742.977471821,3663659.57727679,6.99621448876108,7.096109238,7.1962514681009,742742.9771421978,3663659.595168814,"POLYGON ((35.60065965912348 33.08457925998505, 35.60069900661573 33.08462201153634, 35.60080057472684 33.08455576371356, 35.60068906666306 33.0844346087748, 35.60064971926529 33.08439185721487, 35.60054815121247 33.08445810491241, 35.60065965912348 33.08457925998505))",37.76848363022934,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0592.json
3839,7554,342.978238710881,738615.928621139,256451.148963703,776657.910474201,35.6006816286554,33.084514828721,33.5993817620073,122.093613961764,742746.894997974,3663664.90095639,8.73731769796502,9.448281051,6.47684891003699,742746.8946683306,3663664.9188487623,"POLYGON ((35.60081559211676 33.084508189015, 35.60087009033903 33.08447955214356, 35.60080205564027 33.08438779558912, 35.60064761136736 33.08446895039403, 35.60059311307241 33.08449758717134, 35.60066114765442 33.08458934384505, 35.60081559211676 33.084508189015))",121.9720100554444,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0592.json
3840,7554,357.978238710881,738615.929012124,256479.718497091,776640.227142594,35.6009869034642,33.0843544176224,2.85241861176042,296.131319307085,742775.838401622,3663647.81680966,8.59627229993456,8.10340636,3.90935831753942,742775.8380717845,3663647.8347044615,"POLYGON ((35.60085284409028 33.08434933612634, 35.6007951144466 33.08437306495031, 35.60085148874436 33.08447026226238, 35.60101509069279 33.08440301623434, 35.60107282028925 33.08437928731043, 35.60101644581974 33.08428209010646, 35.60085284409028 33.08434933612634))",-63.975462588458385,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0592.json
3841,7554,372.978238710881,738615.92915214,256477.150587329,776641.468968423,35.6009594504837,33.0843657017613,2.85241861180938,296.131322238425,742773.244192998,3663649.00475222,8.7861822401866,8.10340636,3.90935831753942,742773.243863173,3663649.0226468085,"POLYGON ((35.6008253910919 33.08436062027045, 35.60076766144144 33.08438434909732, 35.60082403575337 33.08448154640821, 35.60098763771938 33.08441430037266, 35.60104536732263 33.08439057144584, 35.60098899283895 33.08429337424305, 35.6008253910919 33.08436062027045))",-63.97545956519009,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0592.json
3842,7554,387.978238710881,738615.929292156,256474.582677567,776642.710794253,35.6009319975033,33.0843769859002,2.8524186118111,296.131325140111,742770.649985046,3663650.19269544,8.92313694335738,7.227206871,6.34490685964777,742770.6496552401,3663650.2105898093,"POLYGON ((35.60079793809365 33.0843719044143, 35.60074020843633 33.08439563324394, 35.60079658276216 33.08449283055378, 35.60096018474592 33.08442558451105, 35.60101791435602 33.08440185558145, 35.60096153985845 33.08430465837972, 35.60079793809365 33.0843719044143))",-63.975456672506354,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0592.json
3843,7554,402.978238710881,738615.929432173,256472.014767805,776643.952620083,35.6009045445229,33.0843882700391,29.3762013480485,302.234925368388,742768.055777761,3663651.38063931,6.16818482442739,7.227206871,6.34490685964777,742768.0554479766,3663651.3985334607,"POLYGON ((35.60077060105086 33.08439518715221, 35.60071618666413 33.08442393671758, 35.60078448914764 33.08451555219562, 35.60093869582553 33.08443407772826, 35.600993110139 33.08440532806897, 35.60092480754013 33.08431371271038, 35.60077060105086 33.08439518715221))",-57.886968101453135,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0592.json
3844,7554,417.978238710881,738615.929515155,256447.074313421,776659.47469922,35.6006380506016,33.0845290707567,23.6482806511853,298.869430730514,742742.787133518,3663666.37963228,8.8693678499158,9.448281051,6.47684891003699,742742.7868038937,3663666.3975242977,"POLYGON ((35.60050385560141 33.08452937162773, 35.60044753426114 33.08455538882632, 35.60050934534897 33.08465021482964, 35.60066895621718 33.08457648371147, 35.60072527749823 33.08455046641534, 35.60066346626312 33.08445564052587, 35.60050385560141 33.08452937162773))",-61.24477084177949,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0592.json
3845,7554,432.978238710881,738615.929595513,256426.299473531,776670.772805492,35.6004160010182,33.0846316448854,13.3975531214877,288.245390823618,742721.773253877,3663677.24192453,5.95302672801176,8.22303036,6.31675017115596,742721.7729244032,3663677.259814778,"POLYGON ((35.6002840259219 33.08461117893551, 35.60022298397195 33.08462803935368, 35.6002630406057 33.08473081317543, 35.60043602943371 33.08468303176198, 35.600497071373 33.08466617123963, 35.60045701450647 33.08456339750422, 35.6002840259219 33.08461117893551))",-71.83487133394398,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0592.json
3846,7554,447.978238710881,738615.929679041,256413.553963813,776674.901535521,35.6002796584724,33.0846693042107,24.0867219722706,128.346511229563,742708.939994323,3663681.10305887,10.677041051152,9.598832,5.19808733019113,742708.9396649329,3663681.1209480357,"POLYGON ((35.6004119700194 33.08465044021131, 35.6004624459178 33.08461698412218, 35.60038296172878 33.08453199992899, 35.60023991641714 33.08462681206032, 35.60018944042272 33.08466026806362, 35.60026892455808 33.08474525238228, 35.6004119700194 33.08465044021131))",128.2149929176519,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0592.json
3847,7554,462.978238710881,738615.929860307,256432.534828026,776660.072612125,35.6004823517423,33.0845349565452,10.0978061974902,31.9985428990882,742728.234001485,3663666.67199195,8.01106558715348,2.328280024,6.80424861042551,742728.2336719672,3663666.689882728,"POLYGON ((35.60049058534587 33.08464771352837, 35.60052474357292 33.08469351762466, 35.60063356395161 33.08463600679677, 35.6005367618708 33.08450620116434, 35.60050260371703 33.08446039706684, 35.60039378345365 33.08451790777524, 35.60049058534587 33.08464771352837))",32.120201057038585,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0592.json
3848,7554,477.978238710881,738615.929976178,256437.871500887,776668.644987104,35.6005398559169,33.0846120662223,14.9616556718889,106.977652102693,742733.390888451,3663675.3571911,2.21970659853617,2.328280024,6.80424861042551,742733.390558895,3663675.3750823378,"POLYGON ((35.60067126319043 33.08463497561912, 35.60073273165309 33.08461925166495, 35.60069537503875 33.08451575975416, 35.60052117771074 33.08456032023438, 35.60045970924344 33.08457604408408, 35.60049706561671 33.08467953607705, 35.60067126319043 33.08463497561912))",106.90227266393099,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0592.json
